Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotPorch,HouseRate_Cond_and_Material,Age_of_House
883,60,RL,,9636,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,Gd,Y,SBrkr,785,0,1593,0,0,2,1,3,1,TA,Typ,1,TA,BuiltIn,RFn,2,TA,TA,Y,342,40,0,0,0,0,0,12,2009,WD,Normal,178000,40,Above Average,17
884,75,RL,60.0,6204,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,Fa,No,Unf,0,Unf,0,795,795,GasA,TA,N,SBrkr,795,481,2230,1,0,1,0,5,1,TA,Typ,0,,Detchd,Unf,1,TA,Gd,Y,0,188,0,0,0,0,0,3,2006,WD,Normal,118500,188,Average,94
885,20,RL,65.0,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,BLQ,432,Unf,0,460,892,GasA,TA,Y,SBrkr,0,0,892,0,0,1,0,3,1,TA,Typ,0,,Attchd,RFn,1,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,100000,0,Average,42
886,120,FV,50.0,5119,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,GasA,Ex,Y,SBrkr,0,0,1709,1,0,2,0,2,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,97,65,0,0,0,0,0,1,2008,CWD,Abnorml,328900,65,Good,9
887,90,RL,70.0,8393,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,TA,TA,CBlock,TA,TA,No,LwQ,528,Unf,0,1098,1626,GasA,Ex,Y,SBrkr,0,0,1712,0,0,2,0,4,2,TA,Typ,0,,Attchd,Fin,2,TA,TA,Y,272,54,0,0,0,0,0,6,2006,WD,Family,145000,54,Average,47
888,50,RL,59.0,16466,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,521,0,1393,0,0,1,1,3,1,TA,Typ,0,,Attchd,Unf,1,TA,TA,Y,121,0,0,0,265,0,0,4,2008,WD,Normal,135500,265,Above Average,53
889,20,RL,95.0,15865,Pave,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351,Rec,823,1043,2217,GasA,Ex,Y,SBrkr,0,0,2217,1,0,2,0,4,1,Gd,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,81,207,0,0,224,0,0,10,2007,WD,Normal,268000,431,Good,37
890,20,RL,128.0,12160,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,1024,Unf,0,481,1505,GasA,Ex,Y,SBrkr,0,0,1505,1,0,1,0,2,1,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,0,0,162,0,0,0,2,2009,WD,Normal,149500,162,Average,56
891,50,RL,60.0,8064,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,672,672,GasA,Ex,Y,SBrkr,252,0,924,0,0,1,0,3,1,TA,Typ,1,Po,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,2000,7,2007,WD,Normal,122900,0,Above Average,58
892,60,RL,70.0,11184,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,226,Rec,500,192,918,GasA,Gd,Y,SBrkr,765,0,1683,0,0,2,1,3,1,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,243,0,0,0,0,0,0,7,2009,WD,Normal,172500,0,Above Average,31
893,20,RL,70.0,8414,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,663,Unf,0,396,1059,GasA,TA,Y,SBrkr,0,0,1068,0,1,1,0,3,1,TA,Typ,0,,Attchd,RFn,1,TA,TA,Y,192,0,0,0,0,0,0,2,2006,WD,Normal,154500,0,Good,43
894,20,RL,,13284,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,1064,Unf,0,319,1383,GasA,TA,Y,SBrkr,0,0,1383,1,0,1,0,3,1,TA,Typ,1,Gd,Attchd,Unf,1,TA,TA,Y,511,116,0,0,0,0,0,6,2008,WD,Normal,165000,116,Average,54
895,90,RL,64.0,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,,,,,0,,0,0,0,GasA,TA,Y,SBrkr,0,0,1535,0,0,2,0,4,2,TA,Typ,0,,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,0,6,2009,WD,Alloca,118858,0,Average,30
896,60,RL,71.0,7056,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,BLQ,400,Unf,0,380,780,GasA,TA,Y,SBrkr,813,0,1796,1,0,1,1,4,1,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,50,0,0,0,0,0,10,2008,WD,Normal,140000,50,Above Average,45
897,30,RM,50.0,8765,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,285,Unf,0,666,951,GasA,Ex,N,SBrkr,0,0,951,0,0,1,0,2,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,28,0,0,0,0,0,4,2006,WD,Abnorml,106500,28,Average,70
898,90,RL,64.0,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,,,,,0,,0,0,0,GasA,TA,Y,SBrkr,1120,0,2240,0,0,2,0,6,2,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,154,0,0,0,0,0,0,6,2009,WD,Alloca,142953,0,Average,30
899,20,RL,100.0,12919,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188,Unf,0,142,2330,GasA,Ex,Y,SBrkr,0,0,2364,1,0,2,1,2,1,Ex,Typ,2,Gd,Attchd,Fin,3,TA,TA,Y,0,67,0,0,0,0,0,3,2010,New,Partial,611657,67,Good,1
900,20,RL,65.0,6993,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465,Unf,0,447,912,GasA,TA,Y,SBrkr,0,0,1236,0,0,1,0,3,1,TA,Typ,1,TA,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,135000,0,Above Average,45
901,20,RL,,7340,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,322,Unf,0,536,858,GasA,TA,Y,SBrkr,0,0,858,0,0,1,0,2,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,110000,0,Average,36
902,20,RL,64.0,8712,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860,Unf,0,132,992,GasA,TA,Y,SBrkr,0,0,1306,1,0,1,0,2,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,153000,0,Above Average,52
903,60,RL,63.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,783,783,GasA,Ex,Y,SBrkr,702,0,1509,0,0,2,1,3,1,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,0,75,0,0,0,0,0,7,2006,WD,Normal,180000,75,Above Average,3
904,20,RL,50.0,14859,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1670,1670,GasA,Ex,Y,SBrkr,0,0,1670,0,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,144,60,0,0,0,0,0,8,2006,New,Partial,240000,60,Above Average,0
905,20,RL,,6173,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599,Unf,0,277,876,GasA,TA,Y,SBrkr,0,0,902,0,0,1,0,3,1,TA,Typ,0,,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,125500,0,Above Average,40
906,20,RL,80.0,9920,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354,LwQ,290,412,1056,GasA,TA,Y,SBrkr,0,0,1063,1,0,1,0,3,1,TA,Typ,0,,Attchd,RFn,1,TA,TA,Y,0,0,164,0,0,0,0,2,2010,WD,Normal,128000,164,Average,56
907,20,RL,116.0,13501,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,63,Unf,0,1560,1623,GasA,Ex,Y,SBrkr,0,0,1636,1,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,0,60,0,0,0,0,0,6,2007,WD,Normal,255000,60,Good,1
908,50,RL,86.0,11500,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,223,Unf,0,794,1017,GasA,Gd,Y,SBrkr,1037,0,2057,0,0,1,1,3,1,Gd,Typ,1,Gd,Attchd,Fin,1,Fa,TA,Y,0,0,0,0,322,0,0,6,2006,WD,Normal,250000,322,Good,70
909,20,RL,,8885,Pave,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,301,ALQ,324,239,864,GasA,TA,Y,SBrkr,0,0,902,1,0,1,0,2,1,TA,Typ,0,,Attchd,Unf,2,TA,TA,Y,164,0,0,0,0,0,0,6,2006,WD,Normal,131000,0,Average,23
910,60,RL,149.0,12589,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,742,742,GasA,Ex,Y,SBrkr,742,0,1484,0,0,2,1,3,1,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,36,24,0,0,0,0,0,6,2009,WD,Normal,174000,24,Above Average,4
911,90,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443,Unf,0,662,1105,GasA,TA,Y,FuseA,1169,0,2274,0,0,2,0,5,2,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,0,1,2010,WD,Normal,154300,0,Average,50
912,20,RL,,9286,Pave,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196,Unf,0,1072,1268,GasA,TA,Y,SBrkr,0,0,1268,0,0,1,1,3,1,Gd,Typ,0,,Detchd,Unf,1,TA,TA,Y,173,0,0,0,0,0,0,10,2009,WD,Normal,143500,0,Above Average,32
913,30,RM,51.0,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,489,Unf,0,279,768,GasA,TA,N,SBrkr,0,0,1015,0,0,1,0,3,1,TA,Min1,0,,Detchd,Unf,1,TA,TA,Y,0,0,112,0,120,0,620,7,2006,WD,Abnorml,88000,232,Above Average,81
914,90,RH,82.0,6270,Pave,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284,Unf,0,717,1001,GasA,TA,N,FuseA,1001,0,2002,0,0,2,0,4,2,TA,Typ,0,,2Types,Unf,3,TA,TA,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,145000,0,Above Average,58
915,160,FV,30.0,3000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,294,Unf,0,318,612,GasA,Ex,Y,SBrkr,612,0,1224,0,0,2,1,2,1,Gd,Typ,0,,Detchd,RFn,2,TA,TA,Y,0,234,0,0,0,0,0,6,2009,New,Partial,173733,234,Above Average,0
916,160,RM,21.0,2001,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,546,GasA,Fa,Y,SBrkr,546,0,1092,0,0,1,1,3,1,TA,Typ,0,,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,75000,0,Average,37
917,20,C (all),50.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,50,Unf,0,430,480,GasA,TA,N,FuseA,0,0,480,1,0,0,0,1,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,10,2006,WD,Abnorml,35311,0,Fair,57
918,20,RL,,17140,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059,Unf,0,75,1134,GasA,Ex,Y,FuseA,0,0,1229,0,0,1,0,3,1,TA,Typ,0,,Attchd,RFn,1,TA,TA,Y,0,0,0,0,0,0,0,4,2009,WD,Normal,135000,0,Average,53
919,60,RL,103.0,13125,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,48,GLQ,634,422,1104,GasA,Ex,Y,SBrkr,1215,0,2127,1,0,2,1,4,1,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,72,192,224,0,0,0,0,11,2007,WD,Normal,238000,416,Above Average,16
920,20,RL,87.0,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,528,BLQ,411,245,1184,GasA,Ex,Y,SBrkr,0,0,1414,1,0,1,0,3,1,TA,Min1,1,TA,Attchd,Unf,2,TA,TA,Y,0,51,0,0,190,0,0,5,2008,WD,Normal,176500,241,Good,50
921,60,RL,70.0,8462,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,814,Unf,0,114,928,GasA,Ex,Y,SBrkr,785,0,1721,0,1,2,1,3,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,300,87,0,0,0,0,0,7,2007,WD,Normal,201000,87,Above Average,13
922,90,RL,67.0,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084,Unf,0,188,1272,GasA,Gd,Y,SBrkr,928,0,2200,2,0,2,2,4,2,TA,Typ,0,,,,0,,,N,0,70,0,0,0,0,0,9,2008,WD,Normal,145900,70,Above Average,108
923,20,RL,65.0,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,28,Unf,0,1288,1316,GasA,Ex,Y,SBrkr,0,0,1316,0,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,100,0,0,23,0,0,0,10,2006,New,Partial,169990,23,Above Average,1
924,120,RL,50.0,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,165,GLQ,841,598,1604,GasA,Ex,Y,SBrkr,0,0,1617,1,0,2,0,2,1,Gd,Typ,1,Fa,Attchd,RFn,2,TA,TA,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,193000,69,Above Average,15
925,20,RL,79.0,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,625,LwQ,1061,0,1686,GasA,TA,Y,SBrkr,0,0,1686,1,0,2,0,3,1,TA,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,384,131,0,0,0,0,0,5,2006,WD,Normal,207500,131,Above Average,26
926,20,RL,,15611,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,767,LwQ,93,266,1126,GasA,TA,Y,SBrkr,0,0,1126,0,1,2,0,3,1,Ex,Typ,0,,Attchd,RFn,2,TA,TA,Y,180,0,0,0,0,0,0,3,2008,WD,Abnorml,175000,0,Above Average,31
927,60,RL,93.0,11999,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1181,1181,GasA,Ex,Y,SBrkr,1140,0,2374,0,0,2,1,4,1,Ex,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,104,100,0,0,0,0,0,5,2007,WD,Normal,285000,100,Good,4
928,60,RL,,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,TA,TA,CBlock,TA,TA,No,BLQ,552,Unf,0,280,832,GasA,Gd,Y,SBrkr,880,0,1978,0,0,2,1,4,1,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,43,0,0,0,0,0,4,2008,WD,Normal,176000,43,Above Average,40
929,20,RL,,11838,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1753,1753,GasA,Ex,Y,SBrkr,0,0,1788,0,0,2,0,3,1,Ex,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,202,151,0,0,0,0,0,6,2009,WD,Normal,236500,151,Good,8
930,60,RL,,13006,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,964,964,GasA,Gd,Y,SBrkr,1243,0,2236,0,0,2,1,4,1,Gd,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,0,0,0,0,0,0,0,11,2006,WD,Normal,222000,0,Above Average,9
931,20,RL,73.0,8925,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,GasA,Ex,Y,SBrkr,0,0,1466,0,0,2,0,3,1,Gd,Typ,0,,Attchd,Fin,3,TA,TA,Y,100,18,0,0,0,0,0,7,2009,WD,Normal,201000,18,Good,2
932,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,338,Rec,466,121,925,GasA,Ex,Y,SBrkr,0,0,925,0,1,1,0,2,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,117500,0,Above Average,44
933,20,RL,84.0,11670,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1905,1905,GasA,Ex,Y,SBrkr,0,0,1905,0,0,2,0,3,1,Ex,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,0,191,0,0,0,0,0,3,2007,WD,Normal,320000,191,Good,1
934,20,RL,63.0,8487,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1480,1500,GasA,Ex,Y,SBrkr,0,0,1500,0,0,2,0,3,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,192,36,0,0,0,0,0,8,2009,WD,Normal,190000,36,Above Average,5
935,20,RL,313.0,27650,Pave,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,425,Unf,0,160,585,GasA,Ex,Y,SBrkr,0,0,2069,1,0,2,0,4,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,242000,0,Good,48
936,30,RL,52.0,5825,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,Unf,0,Unf,0,600,600,GasA,Gd,Y,SBrkr,0,0,747,0,0,1,0,1,1,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,32,0,0,0,0,6,2006,WD,Normal,79900,32,Average,80
937,20,RL,67.0,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,0,343,1176,GasA,Ex,Y,SBrkr,0,0,1200,1,0,2,0,2,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,41,0,0,0,0,0,8,2009,WD,Normal,184900,41,Above Average,6
